;代码	X	Y	名称	范围	数量	时间
AD71601	25	25	红野猪0	25	20	10
;;捞亥飘各
AD71601	25	25	红野猪3	25	10	10
AD71601	25	25	黑野猪3	25	10	10
AD71601	25	25	蝎蛇3	25	10	10


AD71602	25	25	红野猪	25	17	10
AD71602	25	25	黑野猪	25	17	10
AD71602	25	25	楔蛾	25	10	10
AD71602	25	25	蝎蛇	25	17	10
AD71602	25	25	黑色恶蛆	25	10	10
AD71602	25	25	红野猪	25	17	10
AD71602	25	25	黑野猪	25	17	10
AD71602	25	25	楔蛾	25	10	10
AD71602	25	25	蝎蛇	25	17	10
AD71602	25	25	黑色恶蛆	25	10	10

;特殊
AD71602	25	25	黑野猪0	25	20	10
;;捞亥飘各
AD71602	25	25	红野猪3	25	10	10
AD71602	25	25	黑野猪3	25	10	10
AD71602	25	25	蝎蛇3	25	10	10


AD71603	25	25	红野猪	25	17	10
AD71603	25	25	黑野猪	25	17	10
AD71603	25	25	楔蛾	25	10	10
AD71603	25	25	蝎蛇	25	17	10
AD71603	25	25	黑色恶蛆	25	10	10
AD71603	25	25	红野猪	25	17	10
AD71603	25	25	黑野猪	25	17	10
AD71603	25	25	楔蛾	25	10	10
AD71603	25	25	蝎蛇	25	17	10
AD71603	25	25	黑色恶蛆	25	10	10

;特殊
AD71603	25	25	黑色恶蛆0	25	20	10
;;捞亥飘各
AD71603	25	25	红野猪3	25	10	10
AD71603	25	25	黑野猪3	25	10	10
AD71603	25	25	蝎蛇3	25	10	10
AD71604	25	25	红野猪	25	17	10
AD71604	25	25	黑野猪	25	17	10
AD71604	25	25	楔蛾	25	10	10
AD71604	25	25	蝎蛇	25	17	10
AD71604	25	25	黑色恶蛆	25	10	10

AD71604	25	25	红野猪	25	17	10
AD71604	25	25	黑野猪	25	17	10
AD71604	25	25	楔蛾	25	10	10
AD71604	25	25	蝎蛇	25	17	10
AD71604	25	25	黑色恶蛆	25	10	10

;特殊
AD71604	25	25	蝎蛇0	25	10	10
;;捞亥飘各
AD71604	25	25	红野猪3	25	10	10
AD71604	25	25	黑野猪3	25	10	10
AD71604	25	25	蝎蛇3	25	10	10


AD71605	25	25	红野猪	25	17	10
AD71605	25	25	黑野猪	25	17	10
AD71605	25	25	楔蛾	25	10	10
AD71605	25	25	蝎蛇	25	17	10
AD71605	25	25	黑色恶蛆	25	10	10
AD71605	25	25	红野猪	25	17	10
AD71605	25	25	黑野猪	25	17	10
AD71605	25	25	楔蛾	25	10	10
AD71605	25	25	蝎蛇	25	17	10
AD71605	25	25	黑色恶蛆	25	10	10

;特殊
AD71605	25	25	红野猪0	25	10	10
;;捞亥飘各
AD71605	25	25	红野猪3	25	10	10
AD71605	25	25	黑野猪3	25	10	10
AD71605	25	25	蝎蛇3	25	10	10

AD71606	25	25	红野猪	25	17	10
AD71606	25	25	黑野猪	25	17	10
AD71606	25	25	楔蛾	25	10	10
AD71606	25	25	蝎蛇	25	17	10
AD71606	25	25	黑色恶蛆	25	10	10
AD71606	25	25	红野猪	25	17	10
AD71606	25	25	黑野猪	25	17	10
AD71606	25	25	楔蛾	25	10	10
AD71606	25	25	蝎蛇	25	17	10
AD71606	25	25	黑色恶蛆	25	10	10
;特殊
AD71606	25	25	黑野猪0	25	20	10
;;捞亥飘各
AD71606	25	25	红野猪3	25	10	10
AD71606	25	25	黑野猪3	25	10	10
AD71606	25	25	蝎蛇3	25	10	10

AD71607	25	25	红野猪	25	17	10
AD71607	25	25	黑野猪	25	17	10
AD71607	25	25	楔蛾	25	10	10
AD71607	25	25	蝎蛇	25	17	10
AD71607	25	25	黑色恶蛆	25	10	10
AD71607	25	25	红野猪	25	17	10
AD71607	25	25	黑野猪	25	17	10
AD71607	25	25	楔蛾	25	10	10
AD71607	25	25	蝎蛇	25	17	10
AD71607	25	25	黑色恶蛆	25	10	10
;特殊
AD71607	25	25	黑色恶蛆0	25	10	30
;;捞亥飘各
AD71607	25	25	红野猪3	25	10	10
AD71607	25	25	黑野猪3	25	10	10
AD71607	25	25	蝎蛇3	25	10	10

AD71608	25	25	红野猪	25	17	10
AD71608	25	25	黑野猪	25	17	10
AD71608	25	25	楔蛾	25	10	10
AD71608	25	25	蝎蛇	25	17	10
AD71608	25	25	黑色恶蛆	25	10	10
AD71608	25	25	红野猪	25	17	10
AD71608	25	25	黑野猪	25	17	10
AD71608	25	25	楔蛾	25	10	10
AD71608	25	25	蝎蛇	25	17	10
AD71608	25	25	黑色恶蛆	25	10	10
;特殊
AD71608	25	25	蝎蛇0	25	20	10
;;捞亥飘各
AD71608	25	25	红野猪3	25	10	10
AD71608	25	25	黑野猪3	25	10	10
AD71608	25	25	蝎蛇3	25	10	10

AD71609	25	25	红野猪	25	17	10
AD71609	25	25	黑野猪	25	17	10
AD71609	25	25	楔蛾	25	10	10
AD71609	25	25	蝎蛇	25	17	10
AD71609	25	25	黑色恶蛆	25	10	10
AD71609	25	25	红野猪	25	17	10
AD71609	25	25	黑野猪	25	17	10
AD71609	25	25	楔蛾	25	10	10
AD71609	25	25	蝎蛇	25	17	10
AD71609	25	25	黑色恶蛆	25	10	10
;特殊
AD71609	25	25	红野猪0	25	20	10
;;捞亥飘各
AD71609	25	25	红野猪3	25	10	10
AD71609	25	25	黑野猪3	25	10	10
AD71609	25	25	蝎蛇3	25	10	10

AD71610	25	25	红野猪	25	17	10
AD71610	25	25	黑野猪	25	17	10
AD71610	25	25	楔蛾	25	10	10
AD71610	25	25	蝎蛇	25	17	10
AD71610	25	25	黑色恶蛆	25	10	10
AD71610	25	25	红野猪	25	17	10
AD71610	25	25	黑野猪	25	17	10
AD71610	25	25	楔蛾	25	10	10
AD71610	25	25	蝎蛇	25	17	10
AD71610	25	25	黑色恶蛆	25	10	10
;特殊
AD71610	25	25	黑野猪0	25	20	10
;;捞亥飘各
AD71610	25	25	红野猪3	25	10	10
AD71610	25	25	黑野猪3	25	10	10
AD71610	25	25	蝎蛇3	25	10	10

AD71611	25	25	红野猪	25	17	10
AD71611	25	25	黑野猪	25	17	10
AD71611	25	25	楔蛾	25	10	10
AD71611	25	25	蝎蛇	25	17	10
AD71611	25	25	黑色恶蛆	25	10	10
AD71611	25	25	红野猪	25	17	10
AD71611	25	25	黑野猪	25	17	10
AD71611	25	25	楔蛾	25	10	10
AD71611	25	25	蝎蛇	25	17	10
AD71611	25	25	黑色恶蛆	25	10	10
;特殊
AD71611	25	25	黑色恶蛆0	25	20	10
;;捞亥飘各
AD71611	25	25	红野猪3	25	10	10
AD71611	25	25	黑野猪3	25	10	10
AD71611	25	25	蝎蛇3	25	10	10

AD71612	25	25	红野猪	25	17	10
AD71612	25	25	黑野猪	25	17	10
AD71612	25	25	楔蛾	25	10	10
AD71612	25	25	蝎蛇	25	17	10
AD71612	25	25	黑色恶蛆	25	10	10
AD71612	25	25	红野猪	25	17	10
AD71612	25	25	黑野猪	25	17	10
AD71612	25	25	楔蛾	25	10	10
AD71612	25	25	蝎蛇	25	17	10
AD71612	25	25	黑色恶蛆	25	10	10
;特殊
AD71612	25	25	蝎蛇0	25	20	10
;;捞亥飘各
AD71612	25	25	红野猪3	25	10	10
AD71612	25	25	黑野猪3	25	10	10
AD71612	25	25	蝎蛇3	25	10	10

AD71613	25	25	红野猪	25	17	10
AD71613	25	25	黑野猪	25	17	10
AD71613	25	25	楔蛾	25	10	10
AD71613	25	25	蝎蛇	25	17	10
AD71613	25	25	黑色恶蛆	25	10	10
AD71613	25	25	红野猪	25	17	10
AD71613	25	25	黑野猪	25	17	10
AD71613	25	25	楔蛾	25	10	10
AD71613	25	25	蝎蛇	25	17	10
AD71613	25	25	黑色恶蛆	25	10	10
;特殊
AD71613	25	25	红野猪0	25	20	10
;;捞亥飘各
AD71613	25	25	红野猪3	25	10	10
AD71613	25	25	黑野猪3	25	10	10
AD71613	25	25	蝎蛇3	25	10	10

AD71614	25	25	红野猪	25	17	10
AD71614	25	25	黑野猪	25	17	10
AD71614	25	25	楔蛾	25	10	10
AD71614	25	25	蝎蛇	25	17	10
AD71614	25	25	黑色恶蛆	25	10	10
AD71614	25	25	红野猪	25	17	10
AD71614	25	25	黑野猪	25	17	10
AD71614	25	25	楔蛾	25	10	10
AD71614	25	25	蝎蛇	25	17	10
AD71614	25	25	黑色恶蛆	25	10	10
;特殊
AD71614	25	25	黑野猪0	25	20	10
;;捞亥飘各
AD71614	25	25	红野猪3	25	10	10
AD71614	25	25	黑野猪3	25	10	10
AD71614	25	25	蝎蛇3	25	10	10

AD71615	25	25	红野猪	25	17	10
AD71615	25	25	黑野猪	25	17	10
AD71615	25	25	楔蛾	25	10	10
AD71615	25	25	蝎蛇	25	17	10
AD71615	25	25	黑色恶蛆	25	10	10
AD71615	25	25	红野猪	25	17	10
AD71615	25	25	黑野猪	25	17	10
AD71615	25	25	楔蛾	25	10	10
AD71615	25	25	蝎蛇	25	17	10
AD71615	25	25	黑色恶蛆	25	10	10
;特殊
AD71615	25	25	黑色恶蛆0	25	20	10
;;捞亥飘各
AD71615	25	25	红野猪3	25	10	10
AD71615	25	25	黑野猪3	25	10	10
AD71615	25	25	蝎蛇3	25	10	10

AD71616	25	25	红野猪	25	17	10
AD71616	25	25	黑野猪	25	17	10
AD71616	25	25	楔蛾	25	10	10
AD71616	25	25	蝎蛇	25	17	10
AD71616	25	25	黑色恶蛆	25	10	10
AD71616	25	25	红野猪	25	17	10
AD71616	25	25	黑野猪	25	17	10
AD71616	25	25	楔蛾	25	10	10
AD71616	25	25	蝎蛇	25	17	10
AD71616	25	25	黑色恶蛆	25	10	10
;特殊
AD71616	25	25	蝎蛇0	25	20	10
;;捞亥飘各
AD71616	25	25	红野猪3	25	10	10
AD71616	25	25	黑野猪3	25	10	10
AD71616	25	25	蝎蛇3	25	10	10

AD71617	25	25	红野猪	25	17	10
AD71617	25	25	黑野猪	25	17	10
AD71617	25	25	楔蛾	25	10	10
AD71617	25	25	蝎蛇	25	17	10
AD71617	25	25	黑色恶蛆	25	10	10
AD71617	25	25	红野猪	25	17	10
AD71617	25	25	黑野猪	25	17	10
AD71617	25	25	楔蛾	25	10	10
AD71617	25	25	蝎蛇	25	17	10
AD71617	25	25	黑色恶蛆	25	10	10
;特殊
AD71617	25	25	红野猪0	25	20	10
;;捞亥飘各
AD71617	25	25	红野猪3	25	10	10
AD71617	25	25	黑野猪3	25	10	10
AD71617	25	25	蝎蛇3	25	10	10

AD71618	25	25	红野猪	25	17	10
AD71618	25	25	黑野猪	25	17	10
AD71618	25	25	楔蛾	25	10	10
AD71618	25	25	蝎蛇	25	17	10
AD71618	25	25	黑色恶蛆	25	10	10
AD71618	25	25	红野猪	25	17	10
AD71618	25	25	黑野猪	25	17	10
AD71618	25	25	楔蛾	25	10	10
AD71618	25	25	蝎蛇	25	17	10
AD71618	25	25	黑色恶蛆	25	10	10
;特殊
AD71618	25	25	黑野猪0	25	20	10
;;捞亥飘各
AD71618	25	25	红野猪3	25	10	10
AD71618	25	25	黑野猪3	25	10	10
AD71618	25	25	蝎蛇3	25	10	10

AD71619	25	25	红野猪	25	17	10
AD71619	25	25	黑野猪	25	17	10
AD71619	25	25	楔蛾	25	10	10
AD71619	25	25	蝎蛇	25	17	10
AD71619	25	25	黑色恶蛆	25	10	10
AD71619	25	25	红野猪	25	17	10
AD71619	25	25	黑野猪	25	17	10
AD71619	25	25	楔蛾	25	10	10
AD71619	25	25	蝎蛇	25	17	10
AD71619	25	25	黑色恶蛆	25	10	10

;特殊
AD71619	25	25	黑色恶蛆0	25	20	10
;;捞亥飘各
AD71619	25	25	红野猪3	25	10	10
AD71619	25	25	黑野猪3	25	10	10
AD71619	25	25	蝎蛇3	25	10	10

AD71620	25	25	红野猪	25	17	10
AD71620	25	25	黑野猪	25	17	10
AD71620	25	25	楔蛾	25	10	10
AD71620	25	25	蝎蛇	25	17	10
AD71620	25	25	黑色恶蛆	25	10	10
AD71620	25	25	红野猪	25	17	10
AD71620	25	25	黑野猪	25	17	10
AD71620	25	25	楔蛾	25	10	10
AD71620	25	25	蝎蛇	25	17	10
AD71620	25	25	黑色恶蛆	25	10	10

;特殊
AD71620	25	25	蝎蛇0	25	20	10
;;捞亥飘各
AD71620	25	25	红野猪3	25	10	10
AD71620	25	25	黑野猪3	25	10	10
AD71620	25	25	蝎蛇3	25	10	10

AD71621	25	25	红野猪	25	17	10
AD71621	25	25	黑野猪	25	17	10
AD71621	25	25	楔蛾	25	10	10
AD71621	25	25	蝎蛇	25	17	10
AD71621	25	25	黑色恶蛆	25	10	10
AD71621	25	25	红野猪	25	17	10
AD71621	25	25	黑野猪	25	17	10
AD71621	25	25	楔蛾	25	10	10
AD71621	25	25	蝎蛇	25	17	10
AD71621	25	25	黑色恶蛆	25	10	10
;特殊
AD71621	25	25	红野猪0	25	20	10
;;捞亥飘各
AD71621	25	25	红野猪3	25	10	10
AD71621	25	25	黑野猪3	25	10	10
AD71621	25	25	蝎蛇3	25	11	10

AD71622	25	25	红野猪	25	17	10
AD71622	25	25	黑野猪	25	17	10
AD71622	25	25	楔蛾	25	10	10
AD71622	25	25	蝎蛇	25	17	10
AD71622	25	25	黑色恶蛆	25	10	10
AD71622	25	25	红野猪	25	17	10
AD71622	25	25	黑野猪	25	17	10
AD71622	25	25	楔蛾	25	10	10
AD71622	25	25	蝎蛇	25	17	10
AD71622	25	25	黑色恶蛆	25	10	10

;特殊
AD71622	25	25	黑野猪0	25	20	10
;;捞亥飘各
AD71622	25	25	红野猪3	25	10	10
AD71622	25	25	黑野猪3	25	10	10
AD71622	25	25	蝎蛇3	25	10	10

AD71623	25	25	红野猪	25	17	10
AD71623	25	25	黑野猪	25	17	10
AD71623	25	25	楔蛾	25	10	10
AD71623	25	25	蝎蛇	25	17	10
AD71623	25	25	黑色恶蛆	25	10	10
AD71623	25	25	红野猪	25	17	10
AD71623	25	25	黑野猪	25	17	10
AD71623	25	25	楔蛾	25	10	10
AD71623	25	25	蝎蛇	25	17	10
AD71623	25	25	黑色恶蛆	25	10	10
;特殊
AD71623	25	25	黑色恶蛆0	25	20	10
;强力
AD71623	25	25	红野猪3	25	10	10
AD71623	25	25	黑野猪3	25	10	10
AD71623	25	25	蝎蛇3	25	10	10

AD71624	25	25	红野猪	25	17	10
AD71624	25	25	黑野猪	25	17	10
AD71624	25	25	楔蛾	25	10	10
AD71624	25	25	蝎蛇	25	17	10
AD71624	25	25	黑色恶蛆	25	10	10
AD71624	25	25	红野猪	25	17	10
AD71624	25	25	黑野猪	25	17	10
AD71624	25	25	楔蛾	25	10	10
AD71624	25	25	蝎蛇	25	17	10
AD71624	25	25	黑色恶蛆	25	10	10

;特殊
AD71624	25	25	蝎蛇0	25	20	10
;强力
AD71624	25	25	红野猪3	25	10	10
AD71624	25	25	黑野猪3	25	10	10
AD71624	25	25	蝎蛇3	25	10	10

AD71625	25	25	红野猪	25	17	10
AD71625	25	25	黑野猪	25	17	10
AD71625	25	25	楔蛾	25	10	10
AD71625	25	25	蝎蛇	25	17	10
AD71625	25	25	黑色恶蛆	25	10	10
AD71625	25	25	红野猪	25	17	10
AD71625	25	25	黑野猪	25	17	10
AD71625	25	25	楔蛾	25	10	10
AD71625	25	25	蝎蛇	25	17	10
AD71625	25	25	黑色恶蛆	25	10	10

;特殊
AD71625	25	25	红野猪0	25	20	10
;强力
AD71625	25	25	红野猪3	25	10	10
AD71625	25	25	黑野猪3	25	10	10
AD71625	25	25	蝎蛇3	25	10	10
AD716   27     23

AD716	25	25	红野猪	25	27	10
AD716	25	25	黑野猪	25	27	10
AD716	25	25	楔蛾	25	20	10
AD716	25	25	蝎蛇	25	27	10
AD716	25	25	黑色恶蛆	45	10	10
AD716	25	25	红野猪	25	27	10
AD716	25	25	黑野猪	25	27	10
AD716	25	25	楔蛾	25	20	10
AD716	25	25	蝎蛇	25	27	10
AD716	25	25	黑色恶蛆	45	10	10

;特殊
AD716	25	25	红野猪0	25	40	10
;强力
AD716	25	25	红野猪3	25	20	10
AD716	25	25	黑野猪3	25	20	10
AD716	25	25	蝎蛇3	25	20	10

bssly1   98   26     骷髅长枪兵7   5   30           5
bssly1   102  30     骷髅长枪兵7   5   30           5
bssly1   106  34      半兽战士7    5   30           5
bssly1   106  33     电僵王7     5   1            5
bssly1   110  38     半兽战士7     5   30           5
bssly1   114  42     骷髅长枪兵7   5   30           5
bssly1   118  46     半兽战士7     5   30           5
bssly1   122  50     骷髅长枪兵7   5   30           5
bssly1   122  49     电僵王7     5   1            5
bssly1   126  54     半兽战士7     5   30           5
bssly1   130  58     骷髅长枪兵7   5   30           5
bssly1   134  62     骷髅长枪兵7   5   30           5
bssly1   138  66     半兽战士7     5   30           5
bssly1   142  70     骷髅长枪兵7   5   30           5
bssly1   146  74     半兽战士7     5   30           5
bssly1   146  73     电僵王7     5   1            5
bssly1   150  78     半兽战士7     5   30           5
bssly1   154  82     骷髅长枪兵7   5   30           5
bssly1   158  86     半兽战士7     5   30           5
bssly1   162  90     半兽战士7     5   30           5
bssly1   166  94     骷髅长枪兵7   5   30           5
bssly1   170  98     骷髅长枪兵7   5   30           5
bssly1   174  102    半兽战士7     5   30           5
